,1. open,2. high,3. low,4. close,5. volume
2022-06-24 10:05:00,244.6650,246.0670,244.6270,245.9030,1882845
2022-06-24 10:00:00,242.3470,244.8170,242.3430,244.7370,2196141
2022-06-24 09:55:00,242.0630,242.4170,241.1670,242.2900,1229994
2022-06-24 09:50:00,242.1930,243.2200,241.8400,242.0670,1161618
2022-06-24 09:45:00,242.8500,242.9600,241.7630,242.2950,1549485
2022-06-24 09:40:00,241.2570,242.8540,240.0570,242.8500,2134182
2022-06-24 09:35:00,239.8170,241.8670,238.7070,241.2630,2462589
2022-06-24 09:30:00,237.4680,239.9170,236.0870,239.8330,3038592
2022-06-23 15:55:00,235.1720,235.3730,235.0030,235.0500,1126167
2022-06-23 15:50:00,236.0000,236.6670,235.0830,235.3330,1066059
2022-06-23 15:45:00,235.5400,236.0870,235.4570,235.8380,881028
2022-06-23 15:40:00,235.3830,235.9730,235.3030,235.4430,797793
2022-06-23 15:35:00,235.4470,235.6600,235.0470,235.4140,551895
2022-06-23 15:30:00,234.2800,235.8530,234.2800,235.4670,1021743
2022-06-23 15:25:00,233.6430,234.7470,233.6330,234.3330,832215
2022-06-23 15:20:00,233.9630,234.0300,233.5200,233.6060,413688
2022-06-23 15:15:00,234.0400,234.2370,233.1270,234.0000,710448
2022-06-23 15:10:00,233.6630,234.3170,233.6000,234.0450,802962
2022-06-23 15:05:00,232.2450,233.9300,232.1670,233.6080,1099125
2022-06-23 15:00:00,232.1670,232.4000,231.0870,232.2070,601779
2022-06-23 14:55:00,232.4470,232.4700,231.9330,232.1200,326733
2022-06-23 14:50:00,232.0230,232.5930,231.8000,232.4820,436476
2022-06-23 14:45:00,232.3630,232.5170,231.7800,232.0230,440970
2022-06-23 14:40:00,232.3100,232.5000,231.7600,232.3540,465111
2022-06-23 14:35:00,232.5100,232.7880,231.9030,232.2950,493620
2022-06-23 14:30:00,231.8330,232.9930,231.8080,232.4900,833043
2022-06-23 14:25:00,230.9670,231.9830,230.9380,231.8450,699168
2022-06-23 14:20:00,230.4460,231.2270,230.2200,230.9130,457848
2022-06-23 14:15:00,230.8830,230.9650,230.1970,230.4430,465615
2022-06-23 14:10:00,231.6500,231.7870,230.7670,230.8630,565020
2022-06-23 14:05:00,230.7800,231.8000,230.7170,231.6840,549969
2022-06-23 14:00:00,231.0670,231.2270,230.6330,230.7870,432531
2022-06-23 13:55:00,230.8000,231.2930,230.5600,231.0000,614571
2022-06-23 13:50:00,230.1830,230.8970,230.0470,230.7510,606318
2022-06-23 13:45:00,229.4630,230.4300,229.1770,230.2000,602016
2022-06-23 13:40:00,229.2970,229.5330,228.6370,229.5000,631017
2022-06-23 13:35:00,230.0830,230.2470,229.0230,229.2350,699306
2022-06-23 13:30:00,229.9780,230.6340,229.9100,230.0470,381216
2022-06-23 13:25:00,230.4220,230.6670,229.6670,229.9670,680631
2022-06-23 13:20:00,231.5580,231.5900,230.3570,230.4760,499197
2022-06-23 13:15:00,231.1650,231.7230,231.0030,231.5000,513402
2022-06-23 13:10:00,230.9600,231.5100,230.7420,231.1870,598656
2022-06-23 13:05:00,229.8770,231.5130,229.8370,230.9630,844407
2022-06-23 13:00:00,230.6700,230.6730,229.4330,229.8630,762786
2022-06-23 12:55:00,231.3040,231.6230,230.5030,230.7770,409875
2022-06-23 12:50:00,231.2170,231.5370,230.6700,231.3170,448215
2022-06-23 12:45:00,231.3210,231.8030,230.5730,231.2780,604440
2022-06-23 12:40:00,230.7020,231.8330,230.6550,231.3030,732219
2022-06-23 12:35:00,232.6430,232.9800,230.7050,230.7770,1022592
2022-06-23 12:30:00,233.7770,233.7770,232.5000,232.6000,637869
2022-06-23 12:25:00,233.9010,234.2320,233.2730,233.7930,456648
2022-06-23 12:20:00,234.3870,234.8480,233.6030,233.8570,435426
2022-06-23 12:15:00,233.7920,234.7400,233.3900,234.3670,640548
2022-06-23 12:10:00,233.5170,234.0400,232.8930,233.7920,782046
2022-06-23 12:05:00,233.5100,234.2790,233.0870,233.5500,842001
2022-06-23 12:00:00,235.4470,235.6660,233.4870,233.5570,824430
2022-06-23 11:55:00,236.0130,236.1570,235.0900,235.3910,540774
2022-06-23 11:50:00,236.5350,237.0000,236.0000,236.0150,455856
2022-06-23 11:45:00,236.2470,236.6930,236.1100,236.5070,507888
2022-06-23 11:40:00,235.4960,236.3330,235.1900,236.2170,577035
2022-06-23 11:35:00,236.6820,236.6820,235.3370,235.5070,765648
2022-06-23 11:30:00,237.9500,238.2130,236.5560,236.7070,748734
2022-06-23 11:25:00,237.8700,238.4670,237.5200,237.6770,483252
2022-06-23 11:20:00,238.7370,238.7370,237.4400,237.9250,797733
2022-06-23 11:15:00,237.5130,239.1300,237.3600,238.7850,1125426
2022-06-23 11:10:00,236.5920,237.9670,236.3270,237.5470,874032
2022-06-23 11:05:00,236.3330,236.7930,235.8040,236.6310,852420
2022-06-23 11:00:00,238.4650,238.5000,236.1900,236.4330,867936
2022-06-23 10:55:00,238.0670,238.6670,237.9030,238.4360,1172700
2022-06-23 10:50:00,236.8930,238.2930,236.5810,238.0770,929427
2022-06-23 10:45:00,236.5370,237.3000,236.3370,236.7530,758703
2022-06-23 10:40:00,235.0070,237.1200,235.0000,236.5670,1425492
2022-06-23 10:35:00,234.9400,235.3330,234.1330,235.0070,719337
2022-06-23 10:30:00,236.1670,236.6670,234.9200,235.1240,901620
2022-06-23 10:25:00,235.7820,236.8330,234.5330,235.9830,1384263
2022-06-23 10:20:00,234.5000,236.2700,234.0600,235.7300,1491006
2022-06-23 10:15:00,233.6070,234.6270,233.2230,234.4300,799158
2022-06-23 10:10:00,233.3440,234.7670,232.1670,233.5720,1409283
2022-06-23 10:05:00,232.9270,235.3150,232.7640,233.3570,1684200
2022-06-23 10:00:00,232.3220,233.4630,231.8330,232.8650,1541172
2022-06-23 09:55:00,229.6200,232.4970,229.2170,232.2670,1567584
2022-06-23 09:50:00,232.8730,232.9570,229.1670,229.8970,1850973
2022-06-23 09:45:00,232.4830,233.4930,231.0400,232.8800,1694259
2022-06-23 09:40:00,232.6930,234.4140,231.5370,232.3440,1874970
2022-06-23 09:35:00,236.0180,236.1530,231.8500,232.8400,2402646
2022-06-23 09:30:00,237.8700,239.3170,235.7370,236.0870,2353311
2022-06-22 15:55:00,236.6130,236.8630,236.0000,236.0230,1373730
2022-06-22 15:50:00,235.2200,236.5890,234.7670,236.5740,1207182
2022-06-22 15:45:00,236.1530,236.1530,234.8600,235.2230,603015
2022-06-22 15:40:00,235.5600,236.2200,235.0130,236.0800,758598
2022-06-22 15:35:00,236.2470,236.3350,235.2330,235.6270,648108
2022-06-22 15:30:00,236.5300,236.6630,236.0930,236.2530,456453
2022-06-22 15:25:00,237.3130,237.4870,236.1000,236.5230,669432
2022-06-22 15:20:00,237.4970,237.7530,237.2300,237.2730,314406
2022-06-22 15:15:00,238.2030,238.4070,237.2500,237.5240,422445
2022-06-22 15:10:00,237.8230,238.2300,237.4170,238.1800,363966
2022-06-22 15:05:00,238.0000,238.3230,237.7030,237.8780,432567
2022-06-22 15:00:00,237.5170,238.0870,236.8830,237.9050,617001
2022-06-22 14:55:00,236.7100,237.6130,236.6830,237.5930,488304
2022-06-22 14:50:00,236.5000,236.8300,235.8870,236.6820,482868
2022-06-22 14:45:00,237.7150,237.7570,236.2520,236.5670,769350
2022-06-22 14:40:00,238.2670,238.5220,237.6230,237.7230,340473
2022-06-22 14:35:00,238.3830,238.7200,238.2630,238.3450,253878
2022-06-22 14:30:00,237.9900,238.4430,237.6070,238.3770,452841
2022-06-22 14:25:00,238.9330,239.0570,237.8930,238.0570,482286
2022-06-22 14:20:00,239.6730,239.8000,238.5400,238.9020,523044
2022-06-22 14:15:00,239.5600,240.1150,239.3970,239.7470,547683
2022-06-22 14:10:00,239.7330,239.7800,239.0300,239.5180,273027
2022-06-22 14:05:00,239.3330,240.1880,239.0990,239.7430,685890
2022-06-22 14:00:00,239.0570,239.6000,238.7500,239.3530,380982
2022-06-22 13:55:00,239.1500,239.5250,238.6800,239.0570,360744
2022-06-22 13:50:00,240.5500,240.7000,239.0030,239.1970,739830
2022-06-22 13:45:00,239.3500,240.8520,239.0670,240.5760,741999
2022-06-22 13:40:00,238.9400,239.3900,238.5670,239.3330,330693
2022-06-22 13:35:00,238.7630,238.9500,238.4530,238.8500,368805
2022-06-22 13:30:00,239.1730,239.2230,238.6030,238.7970,261798
2022-06-22 13:25:00,239.7270,239.9480,238.9500,239.2290,292191
2022-06-22 13:20:00,239.8080,240.1600,239.5770,239.7570,503382
2022-06-22 13:15:00,239.7230,240.0800,239.2470,239.8270,441849
2022-06-22 13:10:00,238.8890,239.7920,238.8890,239.6900,422490
2022-06-22 13:05:00,238.9030,239.2000,238.7470,238.8400,276900
2022-06-22 13:00:00,240.1400,240.2330,238.5000,238.9800,532257
2022-06-22 12:55:00,238.8470,240.1670,238.5300,240.1530,664449
2022-06-22 12:50:00,238.6070,239.1920,238.2550,238.9080,479076
2022-06-22 12:45:00,239.6410,239.7430,238.3900,238.5400,484389
2022-06-22 12:40:00,239.1730,239.8750,239.1070,239.7040,437187
2022-06-22 12:35:00,239.7120,239.8670,238.8070,239.1420,510345
2022-06-22 12:30:00,238.5370,239.8330,238.4580,239.6980,726279
2022-06-22 12:25:00,238.3990,239.0070,238.1430,238.5700,512670
2022-06-22 12:20:00,238.9930,239.2500,238.3330,238.4970,685170
2022-06-22 12:15:00,238.1900,239.2230,238.0170,239.0360,811527
2022-06-22 12:10:00,237.4020,238.2370,237.1930,238.1100,652074
2022-06-22 12:05:00,238.3980,238.5910,237.2500,237.4200,797433
2022-06-22 12:00:00,237.9390,239.4770,237.8700,238.4230,1011087
2022-06-22 11:55:00,238.6670,239.4990,237.7770,237.9150,984429
2022-06-22 11:50:00,240.1230,240.1930,238.3630,238.6270,854919
2022-06-22 11:45:00,240.7570,240.8330,239.7070,240.1230,1011432
2022-06-22 11:40:00,242.4530,242.7330,240.5370,240.7360,886932
2022-06-22 11:35:00,243.0530,243.3370,242.2500,242.4250,475830
2022-06-22 11:30:00,241.9040,243.4500,241.7330,243.0830,954516
2022-06-22 11:25:00,243.1430,243.2240,241.8370,241.9040,710979
2022-06-22 11:20:00,244.0030,244.1000,242.7170,243.2770,507606
2022-06-22 11:15:00,242.8660,244.3330,242.7440,244.0550,619974
2022-06-22 11:10:00,244.0230,244.2770,242.5670,242.8210,620517
2022-06-22 11:05:00,244.1500,244.3470,243.1670,244.0650,656625
2022-06-22 11:00:00,245.1530,245.3850,243.4200,244.1900,958410
2022-06-22 10:55:00,244.9330,245.6630,244.6730,245.1170,538758
2022-06-22 10:50:00,244.0340,245.2800,243.9600,244.9200,815946
2022-06-22 10:45:00,245.0000,245.3330,242.8400,243.9970,1227645
2022-06-22 10:40:00,246.2500,246.3630,244.5270,245.1130,1036110
2022-06-22 10:35:00,246.0030,246.8330,245.0330,246.2630,1480620
2022-06-22 10:30:00,245.4270,246.4530,245.0000,246.0100,1162206
2022-06-22 10:25:00,244.7670,245.8500,244.0970,245.4470,1473393
2022-06-22 10:20:00,242.2830,245.3300,242.0300,244.8200,1900944
2022-06-22 10:15:00,241.7900,242.5570,241.1430,242.2670,1138695
2022-06-22 10:10:00,241.8170,241.9870,240.5300,241.7900,905340
2022-06-22 10:05:00,241.4880,241.8800,239.7370,241.6700,1377804
2022-06-22 10:00:00,242.3270,242.6670,240.5170,241.3770,1235424
2022-06-22 09:55:00,241.2570,243.0770,241.2000,242.3310,2007126
2022-06-22 09:50:00,239.5300,241.2270,237.4270,241.1730,2124093
2022-06-22 09:45:00,236.8670,240.2200,236.7140,239.5770,2286201
2022-06-22 09:40:00,235.9130,236.8580,234.1230,236.8200,1798998
2022-06-22 09:35:00,237.9180,238.4330,235.7700,235.8910,1617942
2022-06-22 09:30:00,234.5030,238.1630,233.8270,237.9570,2758191
2022-06-21 15:55:00,238.8080,238.8270,236.5330,237.0000,2245800
2022-06-21 15:50:00,239.3970,239.8000,238.0200,238.8170,1523697
2022-06-21 15:45:00,239.9200,240.1330,239.2160,239.3330,622572
2022-06-21 15:40:00,239.4830,240.1070,239.2000,239.9070,906027
2022-06-21 15:35:00,240.3500,240.3900,239.3930,239.4620,789621
2022-06-21 15:30:00,241.0800,241.2070,240.0730,240.3230,747885
2022-06-21 15:25:00,241.5970,241.6000,240.6670,241.0270,594912
2022-06-21 15:20:00,241.7330,241.9830,241.1700,241.6200,456678
2022-06-21 15:15:00,242.0400,242.4230,241.7330,241.7330,411438
2022-06-21 15:10:00,242.2020,242.5170,241.8530,242.0020,338181
2022-06-21 15:05:00,241.6080,242.4230,241.5420,242.2020,522033
2022-06-21 15:00:00,241.5430,241.9000,241.1600,241.6490,469611
2022-06-21 14:55:00,242.0530,242.4070,241.5000,241.5170,421080
2022-06-21 14:50:00,241.6330,242.1930,241.3700,242.0000,495099
2022-06-21 14:45:00,242.4610,242.4870,241.5770,241.6670,367095
2022-06-21 14:40:00,242.0780,242.7080,241.8100,242.4400,425937
2022-06-21 14:35:00,243.0250,243.1200,242.0070,242.1100,442674
2022-06-21 14:30:00,242.9200,243.1870,242.7330,243.0300,624153
2022-06-21 14:25:00,242.1100,243.0670,242.0800,242.8600,593115
2022-06-21 14:20:00,241.6050,242.8900,241.4130,242.1130,834708
2022-06-21 14:15:00,241.1630,241.7330,241.1070,241.6420,419202
2022-06-21 14:10:00,241.6630,242.0200,241.0770,241.1440,433260
2022-06-21 14:05:00,241.6000,241.9400,241.4830,241.6500,346077
2022-06-21 14:00:00,241.9500,242.0230,241.3930,241.6350,367917
2022-06-21 13:55:00,241.5830,242.0730,241.4530,241.9530,322275
2022-06-21 13:50:00,242.1370,242.2720,241.5900,241.6070,389271
2022-06-21 13:45:00,242.0930,242.3330,241.7500,242.1000,326082
2022-06-21 13:40:00,242.3370,242.3830,241.7670,242.0900,632925
2022-06-21 13:35:00,243.1530,243.2650,242.1900,242.3600,391014
2022-06-21 13:30:00,242.3430,243.5000,242.3000,243.1670,602136
2022-06-21 13:25:00,242.7070,243.0500,242.2400,242.2860,496254
2022-06-21 13:20:00,242.9600,243.0830,242.4300,242.7330,440823
2022-06-21 13:15:00,243.2920,243.3400,242.5000,243.0030,594711
2022-06-21 13:10:00,242.5800,243.5770,242.5170,243.3260,1321479
2022-06-21 13:05:00,241.6770,242.6000,241.2270,242.5650,995274
2022-06-21 13:00:00,241.8430,241.9730,241.5200,241.6570,424824
2022-06-21 12:55:00,241.6840,241.9830,241.3400,241.8300,659700
2022-06-21 12:50:00,241.2730,241.8630,241.1900,241.7000,632244
2022-06-21 12:45:00,240.8900,241.4000,240.7530,241.2300,391836
2022-06-21 12:40:00,241.1900,241.4500,240.7330,240.8700,351489
2022-06-21 12:35:00,240.6030,241.5600,240.5350,241.3390,717309
2022-06-21 12:30:00,240.1530,240.9530,239.8700,240.5730,754266
2022-06-21 12:25:00,240.3330,240.8470,240.0150,240.1730,481824
2022-06-21 12:20:00,241.1140,241.1670,240.1730,240.4230,678519
2022-06-21 12:15:00,240.0370,241.2670,239.8970,241.1330,904524
2022-06-21 12:10:00,238.8230,240.1970,238.7470,240.0670,631665
2022-06-21 12:05:00,239.0330,239.6670,238.6930,238.7750,406749
2022-06-21 12:00:00,238.4720,239.8330,238.4400,239.0470,997248
2022-06-21 11:55:00,238.5430,239.2000,238.4000,238.4450,739170
2022-06-21 11:50:00,239.7130,240.2330,238.5300,238.6370,894078
2022-06-21 11:45:00,240.1430,240.4600,239.3500,239.6670,617646
2022-06-21 11:40:00,239.6370,240.4970,239.3500,240.1680,932394
2022-06-21 11:35:00,240.1870,240.6680,239.3680,239.6370,959823
2022-06-21 11:30:00,241.2630,241.4860,240.1830,240.2860,828225
2022-06-21 11:25:00,241.9130,242.2930,240.8630,241.2090,924435
2022-06-21 11:20:00,242.2160,242.8330,241.5000,241.9000,1250235
2022-06-21 11:15:00,241.5500,242.3250,241.1900,242.2450,1474119
2022-06-21 11:10:00,240.9150,241.6630,240.0270,241.5730,1000344
2022-06-21 11:05:00,240.0200,241.1200,239.1870,240.9500,1244223
2022-06-21 11:00:00,240.9020,240.9650,239.5270,240.0900,970623
2022-06-21 10:55:00,240.3500,241.2770,240.0570,240.8330,1185054
2022-06-21 10:50:00,239.0270,241.0670,239.0020,240.3020,2162076
2022-06-21 10:45:00,237.2300,239.5350,237.1050,239.0270,1949334
2022-06-21 10:40:00,236.9070,237.9870,236.6370,237.2750,1200759
2022-06-21 10:35:00,236.2900,237.3200,235.5270,236.9020,1385526
2022-06-21 10:30:00,234.4170,236.6630,234.2050,236.3330,1655853
2022-06-21 10:25:00,235.3000,235.6970,233.7700,234.4420,899364
2022-06-21 10:20:00,235.1300,235.9930,234.1770,235.3410,1592232
2022-06-21 10:15:00,235.0000,235.1670,234.0070,235.0900,970074
2022-06-21 10:10:00,234.2490,235.0600,233.3700,234.9580,1357224
2022-06-21 10:05:00,235.0250,235.2450,234.0700,234.2700,1176003
2022-06-21 10:00:00,235.3240,235.6430,234.0670,235.0670,1570494
2022-06-21 09:55:00,234.4830,235.6220,234.1430,235.2350,1939806
2022-06-21 09:50:00,231.5470,234.5730,231.1470,234.3370,2174805
2022-06-21 09:45:00,230.5170,232.6370,229.9270,231.6560,2349552
2022-06-21 09:40:00,229.5690,231.6330,229.1830,230.5830,2394174
2022-06-21 09:35:00,227.6550,229.6140,227.5400,229.4580,1991931
2022-06-21 09:30:00,224.6830,228.2100,224.3330,227.6730,3229971
2022-06-17 15:55:00,217.1570,217.7400,216.5380,216.6770,2081133
2022-06-17 15:50:00,216.5170,217.2930,216.3830,217.2030,984615
2022-06-17 15:45:00,216.6030,216.8100,216.4370,216.5830,516171
2022-06-17 15:40:00,217.5170,217.5770,216.5130,216.6530,347412
2022-06-17 15:35:00,217.1880,217.5770,216.9670,217.5170,234324
2022-06-17 15:30:00,217.8800,217.9550,216.8870,217.1930,388233
2022-06-17 15:25:00,217.0770,218.0130,217.0200,217.8870,559482
2022-06-17 15:20:00,216.1850,217.1370,216.1670,217.0490,413616
2022-06-17 15:15:00,216.2030,216.6130,216.0600,216.1730,459918
2022-06-17 15:10:00,217.0090,217.1080,216.0000,216.2280,478278
2022-06-17 15:05:00,217.5700,217.5730,216.9100,216.9100,282957
2022-06-17 15:00:00,217.4770,217.8100,217.1730,217.4730,328017
2022-06-17 14:55:00,217.8570,218.0000,217.2870,217.4730,310617
2022-06-17 14:50:00,218.0030,218.1970,217.5670,217.8180,342486
2022-06-17 14:45:00,218.4180,218.5070,218.0000,218.0180,226761
2022-06-17 14:40:00,218.7770,219.1130,218.3370,218.3930,342255
2022-06-17 14:35:00,218.2600,218.7770,218.0000,218.7680,326109
2022-06-17 14:30:00,218.3330,218.4730,217.7070,218.2320,272139
2022-06-17 14:25:00,218.4150,218.9670,218.1630,218.3330,380757
2022-06-17 14:20:00,218.3840,218.5640,218.1000,218.3630,267180
2022-06-17 14:15:00,217.9630,218.5670,217.8400,218.3790,490866
2022-06-17 14:10:00,217.9710,217.9720,217.3670,217.9270,210900
2022-06-17 14:05:00,218.1820,218.3400,217.4100,217.9830,290058
2022-06-17 14:00:00,218.2430,218.5570,217.9070,218.2280,303759
2022-06-17 13:55:00,217.6770,218.4970,217.5770,218.2730,346935
2022-06-17 13:50:00,217.6230,218.0830,217.5160,217.6830,287631
2022-06-17 13:45:00,218.1270,218.2100,217.1670,217.7330,395664
2022-06-17 13:40:00,218.2440,218.4130,218.0070,218.1700,320544
2022-06-17 13:35:00,219.0370,219.1200,217.9500,218.2500,363789
2022-06-17 13:30:00,218.5830,219.0670,218.1700,219.0340,395412
2022-06-17 13:25:00,219.6450,219.6470,218.3670,218.5300,390294
2022-06-17 13:20:00,219.6350,219.6370,219.0000,219.6100,402420
2022-06-17 13:15:00,219.6800,219.8470,219.0230,219.6670,620862
2022-06-17 13:10:00,218.8800,219.8030,218.3600,219.6330,741081
2022-06-17 13:05:00,218.3500,218.9170,218.1000,218.8430,494310
2022-06-17 13:00:00,217.3070,218.4390,217.0350,218.3950,592317
2022-06-17 12:55:00,217.1130,217.4800,216.9570,217.2880,405711
2022-06-17 12:50:00,217.9120,217.9470,216.8770,217.1570,383289
2022-06-17 12:45:00,217.2170,217.9600,216.9000,217.8730,467040
2022-06-17 12:40:00,217.0180,217.1900,216.4790,217.1900,414996
2022-06-17 12:35:00,216.5970,217.0500,216.0430,217.0500,341970
2022-06-17 12:30:00,216.5330,216.8630,216.1230,216.6370,363975
2022-06-17 12:25:00,216.2700,216.7330,215.8750,216.5000,366102
2022-06-17 12:20:00,216.0560,216.3810,215.7670,216.3330,264354
2022-06-17 12:15:00,216.4920,216.6930,215.8330,216.0330,371715
2022-06-17 12:10:00,215.6630,216.5590,215.4370,216.4870,464304
2022-06-17 12:05:00,215.2330,215.8900,214.8130,215.4740,424050
2022-06-17 12:00:00,215.6270,215.6430,214.8930,215.2100,332472
2022-06-17 11:55:00,215.6470,216.1070,215.2200,215.5150,335292
2022-06-17 11:50:00,216.0870,216.3470,215.3330,215.5900,450252
2022-06-17 11:45:00,216.2830,216.5080,215.6670,216.0000,445212
2022-06-17 11:40:00,216.8200,217.4230,216.2870,216.3140,562485
2022-06-17 11:35:00,216.8330,216.9230,216.1730,216.6880,400944
2022-06-17 11:30:00,217.0000,217.4600,216.6500,216.8330,459546
2022-06-17 11:25:00,216.5340,217.5000,216.0770,216.9730,730701
2022-06-17 11:20:00,217.5600,217.7570,216.3530,216.5930,498237
2022-06-17 11:15:00,216.3900,218.0430,216.0330,217.5150,793977
2022-06-17 11:10:00,218.3170,218.3170,216.1730,216.3430,638184
2022-06-17 11:05:00,216.5110,218.4430,216.4000,218.3000,1005528
2022-06-17 11:00:00,215.2130,216.8820,214.1730,216.4940,1118928
2022-06-17 10:55:00,214.7290,215.7430,214.6170,215.3160,830730
2022-06-17 10:50:00,214.6930,214.9050,214.0030,214.6830,528435
2022-06-17 10:45:00,214.8700,214.9670,213.7600,214.7560,696870
2022-06-17 10:40:00,214.2430,215.3920,213.5830,214.9470,687063
2022-06-17 10:35:00,213.8570,214.8730,213.1970,214.2180,1019580
2022-06-17 10:30:00,215.1410,216.1100,213.8530,213.9400,892059
2022-06-17 10:25:00,214.4570,215.8130,214.2230,215.0600,1136169
2022-06-17 10:20:00,216.5240,216.6000,214.4600,214.5250,1083708
2022-06-17 10:15:00,218.3430,218.5670,216.1700,216.5000,1025922
2022-06-17 10:10:00,217.8370,219.0950,217.7420,218.3530,1066284
2022-06-17 10:05:00,218.0630,218.4300,217.5230,217.7630,796311
2022-06-17 10:00:00,218.8530,219.1670,217.4370,218.0370,1252941
2022-06-17 09:55:00,219.4120,220.1670,218.4200,218.8000,1045962
2022-06-17 09:50:00,219.7670,220.9690,219.3370,219.3450,1186923
2022-06-17 09:45:00,218.1070,220.7600,217.9500,219.8130,2078667
2022-06-17 09:40:00,214.6130,218.8100,214.5400,218.1070,2198532
2022-06-17 09:35:00,215.5100,216.0560,214.0030,214.5370,1013193
2022-06-17 09:30:00,213.3330,216.4670,213.3330,215.5550,4224873
2022-06-16 15:55:00,212.7600,213.2750,212.4400,213.1470,2305926
2022-06-16 15:50:00,211.2500,212.8270,211.1770,212.8210,1203789
2022-06-16 15:45:00,211.0500,211.5170,210.8370,211.2120,592701
2022-06-16 15:40:00,210.8170,211.9600,210.8170,211.1100,753636
2022-06-16 15:35:00,210.2500,211.1050,210.0340,210.8190,581769
2022-06-16 15:30:00,211.3930,211.8830,210.1930,210.1930,811209
2022-06-16 15:25:00,210.7830,211.9170,210.6670,211.4500,879447
2022-06-16 15:20:00,210.7880,211.2900,210.5530,210.7930,688980
2022-06-16 15:15:00,209.8800,210.8330,209.5000,210.8330,690219
2022-06-16 15:10:00,210.8130,211.0570,209.6670,209.9450,737622
